img_url,title,text,url,คำอธิบาย,year,ภาษา,type_1,type_2,type_3
https://m.media-amazon.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_.jpg,The Croods,แนวอนิเมชั่น ดูได้ที่ netflix,https://youtu.be/Vjgz4RdXHAs,รื่องราวการผจญภัยของครอบครัว ครู้ดส์  มนุษย์ถ้ำยุคก่อนประวัติศาสตร์ ซึ่งมี กรั๊ก หัวหน้าครอบครัวที่เหมือนกับคุณพ่อทั่วไปที่คอยปกป้องภรรยาและลูกๆ อย่างเข้มงวด การเฝ้าระแวงจนเกินเหตุของเขาทำให้ทุกคนในครอบครัวต้องอาศัยอยู่แต่ในถ้ำ แต่แล้ววันหนึ่งกลับเกิดเหตุการณ์ไม่คาดฝันเมื่อแผ่นเปลือกโลกเกิดการเคลื่อนตัวทำให้ถ้ำที่ครอบครัว ครู้ดส์ อาศัยอยู่โดนหินถล่มลงมาทับจนไม่สามารถอาศัยอยู่ได้อีกต่อไป ครอบครัว ครู้ดส์ จึงได้ออกมาพบกับโลกใบใหม่ที่เต็มไปด้วยสิ่งมีชีวิตสุดอัศจรรย์ การเดินทางเพื่อเปิดมุมมองใหม่จึงเกิดขึ้น กรั๊ก จะปรับเปลี่ยนทัศนคติเพื่อความอยู่รอดของครอบครัวได้อย่างไร ความขัดแย้งทางความคิดภายในครอบครัวจะจบลงได้หรือไม่ มาร่วมลุ้นและให้กำลังใจพวกเขาไปด้วยกัน,2013,eng,อนิเมชั่น,,
https://lumiere-a.akamaihd.net/v1/images/p_bighero6_19753_20bd6206.jpeg,big hero6,แนวอนิเมชั่น ดูได้ที่ netflix,https://youtu.be/OvgyXKDXdZY,“ฮิโระฮามาดะ”หนุ่มน้อยอัจฉริยะวัย14ปีอาศัยอยู่กับป้าสาวและ“ทาดาชิ”พี่ชายที่เมือง ซานฟรานโซเกียว ทาดาชิซึ่งเป็นยอดนักประดิษฐ์ได้สร้างหุ่นยนต์ชื่อว่า“เบย์แม็กซ์”ซึ่งมีภาพลักษณ์ตัวใหญ่น่ากอดและใจดีไว้ก่อนที่เขาจะเสียชีวิตจากเหตุระเบิดต่อมาเบย์แม็กซ์ได้กลายมาเป็นเพื่อนซี้ของฮิโระคอยดูแลปลอบโยนฮิโระจากการสูญเสียแต่แล้วฮิโระก็ต้องพบกับเรื่องวุ่นวายมากขึ้นเมื่อพบว่ากำลังมีอสูรร้ายกำลังสร้างความวุ่นวายให้กับเมืองนี้และดึงพวกเขาเข้าไปสู่เรื่องราวสุดอันตราย เพื่อจะปราบอสูรร้ายฮิโระต้องพึ่งหุ่นยนต์เบย์แม็กซ์และเพื่อนๆของเขาฮิโระและกลุ่มเพื่อนได้กลายเป็นกลุ่มของฮีโร่สุดไฮเทคที่ช่วยคลี่คลายเหตุการณ์อันเลวร้ายนี้,2014,eng,อนิเมชั่น,,
https://www.tvguide.com/a/img/catalog/provider/1/2/1-6489820718.jpg,Next Gen ,แนวอนิเมชั่น ดูได้ที่่ netflix,https://youtu.be/QEc_ldlH4vA,เรื่องราวของ Mai Su เด็กสาววัยรุ่นที่ดื้อรั้นผู้โดดเดี่ยวที่อาศัยอยู่ในโลกที่เทคโนโลยีหุ่นยนต์อ่อนไหวเป็นเรื่องธรรมดาและ 7723 ซึ่งเป็นหุ่นยนต์ที่มีอาวุธลับสุดยอดซึ่งผ่านการเผชิญหน้าโดยบังเอิญได้พบกันและสร้างความผูกพันที่ไม่น่าจะเป็นไปได้ พวกเขาต้องใช้เพื่อหยุดยั้งภัยคุกคามที่เลวร้าย,2018,eng,อนิเมชั่น,,
https://s.isanook.com/mv/0/ud/6/31854/total-ss.jpg,total recall ฅนทะลุโลก,แนวแอคชั่น sci-fi ดูได้ที่ apple tv,https://youtu.be/GljhR5rk5eY,เรื่องราวในโลกอนาคต บริษัทรีคอลล์ ให้บริการเปลี่ยนความฝันให้เป็นความทรงจำได้ ดักลาส เควด (โคลิน ฟาร์เรลล์) ที่มีอาชีพเป็นคนงานในโรงงาน ก็ไปใช้บริการนี้ เพื่อหลีกหนีจากชีวิตจริงอันวุ่นวายแม้จะขัดใจ ลอรี่ (เคท เบ็คคินเซล) ภรรยาแสนสวยก็ตาม เขาเลือกที่จะสร้างความทรงจำว่าเขาเป็นสุดยอดสายลับ แต่แล้วทุกอย่างก็เปลี่ยนไป เมื่อกระบวนการการสร้างความทรงจำเกิดผิดพลาด เควดกลายเป็นคนที่ถูกหมายหัวจากตำรวจ เมื่อไม่มีที่พึ่ง เขาจึงต้องหันหน้าเข้าหาหัวหน้ากองกบฎใต้ดิน เมลินา (เจสสิก้า บีล) ภารกิจใหม่ของเขาจึงเป็นการค้นหาตัวตนที่แท้จริงของตัวเองและเอาชีวิตรอดจากกลุ่มผู้ร้ายที่กุมความลับทั้งหมดของเขา,2012,eng,แอคชั่น,ไซไฟ,
https://s.isanook.com/mv/0/ud/9/46773/amcsnp_1sht.jpg,อเมริกัน สไนเปอร์,แนวแอคชั่น ดูได้ที apple tv,https://youtu.be/99k3u9ay1gs,เรื่องราวของ คริส ไคย์ล (แบรดลี คูเปอร์) คุณพ่อลูกหนึ่ง และทหารจากหน่วยซีลประจำกองทัพเรือสหรัฐ ผู้ได้เครดิตในการสังหารคนร้ายไปแล้วกว่า 160 ครั้ง ซึ่งได้รับมอบหมายให้ไปปฏิบัติหน้าที่พลแม่นปืนประจำการในสงครามอีรักท่ามกลางสมรภูมิรบที่เต็มไปด้วยความตึงเครียด,2014,eng,แอคชั่น,,
https://upload.wikimedia.org/wikipedia/th/thumb/5/5e/%E0%B8%AA%E0%B8%A1%E0%B8%A3%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%AB%E0%B8%A1%E0%B9%89.jpg/220px-%E0%B8%AA%E0%B8%A1%E0%B8%A3%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%A1%E0%B8%AD%E0%B8%94%E0%B9%84%E0%B8%AB%E0%B8%A1%E0%B9%89.jpg,เมซ รันเนอร์ สมรภูมิมอดไหม้,แนวแอคชั่น ดูได้ที่ apple tv,https://youtu.be/zD2EVYAxZbY,โธมัส (ดีแลน โอไบรอัน) และเพื่อน ๆ ชาวทุ่งจะต้องเผชิญความท้าทายครั้งยิ่งใหญ่ที่สุด นั่นคือการค้นหาเงื่อนงำเกี่ยวกับองค์กรอันลึกลับและทรงอำนาจที่มีชื่อว่า WCKD การเดินทางนำพวกเขาไปยังแดนมอดไหม้ ดินแดนโล่งร้างอันเต็มไปด้วยอุปสรรคกีดขวางเกินจินตนาการ ด้วยการร่วมมือกับนักสู้กลุ่มต่อต้าน ชาวทุ่งต้องรับมือกับกองกำลังของ WCKD ที่เหนือกว่ามากและค้นพบเปิดเผยแผนการอันน่าตกใจที่องค์กรนี้วางไว้ให้พวกเขาทุกคน,2015,eng,แอคชั่น,,
https://images.moviesanywhere.com/cbbec7e68d78fabbe4424efd5c26a5f5/719adf1b-090e-4b93-9726-f50014e366a1.jpg,battle Los Angeles ,แนวแอคชั่น sci-fi ดูได้ที netflix,https://youtu.be/Yt7ofokzn04,เรื่องราวของการถูกบุกรุกจากกองกำลังปริศนาที่โจมตีลอสแองเจลิสอย่างโหดเหี้ยม ซึ่งทำให้ทหาร (แอรอน เอ็คฮาร์ท) และเหล่าทหารต้องออกมาต่อสู้ปกป้องเมืองของพวกเขาจนเกิดการปะทะกันรุนแรงบนถนนของ LA ซึ่งนั่นทำให้เขาได้เห็นว่าสิ่งที่พวกตนกำลังต่อสู้กันอยู่นั้นเป็นอะไรที่พวกเขาไม่เคยพบเห็นมาก่อนในชีวิต,2011,eng,แอคชั่น,ไซไฟ,
https://upload.wikimedia.org/wikipedia/th/thumb/0/05/G.I._JOE_Retaliation.jpg/220px-G.I._JOE_Retaliation.jpg,จีไอโจ สงครามระห่ำแค้นคอบร้าทมิฬ,แนวแอคชั่น ดูได้ที netflix,https://youtu.be/2vAo4rJPqQ4,หน่วยจีไอโจถูกทรยศและถูกสังหาร และตามไล่ล่า แต่เหลือแค่สามคน อันได้แก่ โร้ดบล็อค (ดเวย์น จอห์นสัน) ผู้กองดุ๊ค เฮาเซอร์ (แชนนิ่ง เททัม) และเลดี้เจย์ (เอเดรียน พาลิคกี้) โดยที่ สเนกอายส์ (เรย์ พาร์ค) กลายเป็นแพะรับบาปถูกใส่ร้ายว่าเป็นตัวการ แล้วเหล่าองค์กรคอบราผู้ร้ายตัวจริงก็เข้ายึดทำเนียบขาว ผู้ที่รอดชีวิตจึงต้องหาทางช่วยเหลือ โดยได้รับช่วยเหลือจาก โจ โคลตัน (บรูซ วิลลิส) ผู้ก่อตั้งหน่วยจีไอโจ,2013,eng,แอคชั่น,,
https://cf.shopee.co.th/file/83c3b090388057711f5e55b8211e7c07,ปล้น ล่า ท้านรก,แนวแอคชั่น ดูได้ที่ netflix,https://youtu.be/Fo3yRLLrXQA,"เมื่อสงครามปราบยาเสพติดในบราซิลกำลังสะเด็ดน้ำ โป๊บ (ออสการ์ ไอแซค) สบช่องคิดแผนเผด็จศึกพ่อค้ายาและปล้นเงินจำนวนมหาศาลติดปลายนวม และเพื่อให้ปล้นแล้วรวย เขาจึงรวบรวมอดีตเพื่อนร่วมรบทั้ง เรดฟลาย (เบน เอฟเฟล็ก) ทหารผ่านศึกหัวเสธจอมวางแผน, ไอรอนเฮด (ชาร์ลี ฮันแนม) และ เบน (แกร์เรต เฮดลันด์) พี่น้องนักสู้โคตรระห่ำ และ แคตฟิช (เปโดร ปาสคาล) นักบินติดแบล็กลิสต์ และแม้ว่าพวกเขาจะคิดแผนมาเนี๊ยบเพียงไรแต่ความโลภ และอันตรายของผู้มีอิทธิพลก็ไม่ปล่อยพวกเขาลอยนวลไปง่ายๆ",2019,eng,แอคชั่น,,
https://m.thaiware.com/upload_misc/movie/2020_01/original/2001230000122A8.jpg,Birds of Prey ,แนวแอคชั่น ดูได้ที่ netflix,https://youtu.be/l1BdhcD1SSQ,เมื่อฮาร์ลีย์ ควินน์ถูกหมายหัวหลังจากแยกทางกับโจ๊กเกอร์ เธอจึงต้องร่วมมือกับเหล่าซูเปอร์ฮีโร่หญิงสุดแกร่งเพื่อต่อสู้กับเจ้าพ่อแก๊งอาชญากรรมทรงอิทธิพล,2020,eng,แอคชั่น,,
https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6QdWQZsIkgi-zPZMfrWmvu7LKvtC4wu-wbA&usqp=CAU,Sunny: วันนั้น วันนี้ เพื่อนกันตลอดไป,คอมเมดี้ ดราม่า ดูได้ที่ Netflix,https://www.youtube.com/watch?v=dPb717U_hf0,เรื่องเกี่ยวกับหญิงวัยกลางคนที่พยายามเติมเต็มความปรารถนาที่กำลังจะตายของเพื่อนของเธอในการรวมกลุ่มเพื่อนสมัยมัธยม,2011,korea,คอมเมดี้,ดราม่า,
https://www.nung2hdd.com/wp-content/uploads/2021/12/acoytVakE7E8lCSB4JM7KyV9Ft9.jpg,Whatcha Wearin'? เธอใส่อะไรอยู่จ๊ะ,คอมเมดี้ โรแมนติก ดูได้ที่ Netflix,https://www.youtube.com/watch?v=sUwDw5QSNJE,ยุนจองพยายามจะเติมรสชาติให้กับชีวิตรักของเธอด้วยการโทรหาแฟนหนุ่ม แต่กลับลงเอยได้สานสัมพันธ์แบบลึกซึ้งกับหนุ่มแปลกหน้าโดยบังเอิญ,2012,korea,คอมเมดี้,โรแมนติก,
https://i0.wp.com/picfiles.alphacoders.com/245/245225.jpg?resize=750%2C1071&ssl=1,Miss & Mrs. Cops คู่หูตํารวจหญิงเหล็ก,คอมเมดี้ แอคชั่น ดูได้ที่ Netflix,https://www.youtube.com/watch?v=mQZsBUI6WE8,ตำรวจผู้หญิงสองคนที่ทำงานอยู่สำนักบริการ แต่แอบสวมบทตำรวจสืบสวน ช่วยกันทำคดีผู้หญิงคนหนึ่งที่ถูกคุกคามสวัสดิภาพ คนหนึ่งเป็นอดีตทีมตำรวจหญิงมือดี ที่ถูกปลดมาอยู่ที่นี่เพราะเธอมีครอบครัว อีกหนึ่งเป็นตำรวจใหม่ไฟแรงแต่มักทำงานพลาด เลยโดนทำโทษมาอยู่ที่นี่ ความจริงที่ว่าทั้งคู่ก็ดองญาติกันอยู่เป็นพี่สะใภ้-น้องสามี ที่มีเหม็นหน้ากันในบ้านบ้าง แต่พอมาออกภาคสนามเป็นคู่หูกลับเข้ากันอย่างลงตัว,2019,korea,คอมเมดี้,แอคชั่น,
http://www.donunggun.com/wp-content/uploads/2021/12/Extreme-Job.jpg,Extreme Job: ภารกิจโปลิศสุดโต่ง,คอมเมดี้ แอคชั่น ดูได้ที่ Netflix,https://www.youtube.com/watch?v=Wkvuy2qb6tQ,เป็นเรื่องราวของทีมตำรวจไฟแรงที่ทำงานกันแบบทุ่มสุดตัวแต่ดันพลาด จะจับคนร้ายทั้งทีก็เรียกว่า เดือดร้อนไปทั้งเมือง งานนี้เลยโดนเรียกมาสั่งสอนจากหัวหน้าชุดใหญ่แบบไฟกระพริบ แต่คนที่จะได้รับหนักหน่อยก็ไม่วายเป็น หัวหน้าทีมโก ซึ่งเป็นผู้นำจับในครั้งนี้ ลูกน้องภายในทีมก็โดนไปตามๆ กัน และเสียหน้ายิ่งไปอีกเมื่อตำรวจรุ่นน้องดันได้ดีเกินรุ่นพี่อย่างหัวหน้าทีมโกไปซะแล้ว,2019,korea,คอมเมดี้,แอคชั่น,
https://m.media-amazon.com/images/M/MV5BYzVkNGViYjgtYjdhMC00M2ZlLThmYzAtYmRmNWVjODhjMGM2XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg,Midnight Runner เที่ยงคืนนี้ต้องวิ่ง,คอมเมดี้ แอคชั่น ดูได้ที่ IQIYI,https://www.youtube.com/watch?v=cyVk51ksx4o,เล่าถึงสองนักเรียนตำรวจรูปหล่อที่เข้ามาฝึกในโรงเรียนของตำรวจ และทั้งคู่ก็ได้กลายเป็นคู่หูสุดซี้กัน ทั้งคู่ได้ไปเจอกับเหตุการณ์ลักพาตัวในคืนที่เขากำลังแฮงค์เอาท์กันอย่างสุดเหวี่ยง และด้วยความหวังดี ก็ไปแจ้งตำรวจเพื่อหวังจะเอาผิดกับคนร้ายพวกนั้น แต่แล้วก็เหมือนทางการจะนิ่งเฉย ไม่มีความคืบหน้าอะไรเลย ทำให้ทั้งคู่นั้นติดใจในเหตุการณ์ครั้งนี้ไม่มีวันลืม จึงร่วมมือเดินหน้าสืบสวนต่อกันเอง,2017,korea,คอมเมดี้,แอคชั่น,
https://allmoviefree.com/wp-content/uploads/2020/04/zJiLAOm3aKZJ2dGGU0YkFoz07QH.jpg,High society ตะกายบันไดฝัน,ดราม่า ดูได้ที่ Netflix,https://www.youtube.com/watch?v=e3-YFKCCocE,เล่าเรื่องของสังคมชั้นสูงที่มีเปลือกนอกสวยหรู สรรค์สร้างจากอำนาจเงินสกปรกและเต็มไปด้วยกิเลสโลภหลงครอบงำ ใครหลงเข้าไปเกลือกกลั้วย่อมต้องมีแปดเปื้อนเปลืองตัว ผ่านตัวละครที่เป็นคู่สามีภรรยาซึ่งเป็นตัวแทนชนชั้นกลางที่มีการศึกษา มีฝีมือ มีหน้าที่การงานและสถานภาพดีระดับหนึ่ง แต่ความพอใจไม่หยุดอยู่ ณ เท่านี้ พวกเขาทะเยอทะยานจนพาตัวไปอาศัยอยู่ในย่านกังนัม,2018,korea,ดราม่า,,
https://lh3.googleusercontent.com/orkFjKkxpgxn8DHTO20alqPLVXe5vBi-f4LHKhC2vH3z_t6w3YReh5FkaMLYNfAn-Ps7JllvliFsv2kvH9bndg=s0,Kim Ji-Young Born 1982 คิม จี – ยอง เกิดปี ‘82,ดราม่า ดูได้ที่ Netflix Viu Prime Video,https://www.youtube.com/watch?v=tb0nibzBoT8,เป็นเรื่องจริงของผู้หญิงในสังคมเกาหลีใต้ ผู้หญิงที่เกิดปี 82 ยุคสมัยใหม่ที่คุณอาจจะคาดไม่ถึงและไม่เคยรู้ตัวเลยว่าความเท่าเทียมกันนั้นไม่เคยมีอยู่จริง โดยนำเสนอผ่านเรื่องราวของ “คิมจียอง” หญิงสาวที่ต้องลาออกจากงานมาอยู่บ้านเพื่อเลี้ยงลูก ในขณะที่ “จองแดฮยอน” สามีของเธอออกไปทำงานหาเลี้ยงครอบครัว แต่การเป็นแม่บ้านเต็มตัวทำให้คิมจียองเริ่มไม่เป็นตัวของตัวเอง และเมื่อทบทวนชีวิตที่ผ่านมา เธอก็พบว่าตนเองถูกกฎเกณฑ์ต่างๆ ของสังคมทำให้มีชีวิตในแบบที่เธอเองก็ไม่ต้องการ,2019,korea,ดราม่า,,
https://upload.wikimedia.org/wikipedia/en/b/b1/The_Tenor_%E2%80%93_Lirico_Spinto_poster.jpg,The Tenor - Lirico Spinto,ดราม่า ดูได้ที่ Viu,https://www.youtube.com/watch?v=mO9S3lJV3hY,"เรื่องราวมิตรภาพในชีวิตจริงระหว่าง ""แพแจชอล"" นักร้องชาวเกาหลี ผู้ซึ่งพบว่าตัวเองเป็นโรคมะเร็งต่อมไทรอยด์ และ ""ซาวาดะ"" โปรดิวเซอร์ชาวญี่ปุ่น",2014,korea,ดราม่า,,
https://cms.dmpcdn.com/movie/2021/03/08/e85841e0-7fad-11eb-822c-1174bade5fd3_original.png,The Throne ซาโต รัชทายาทไร้บัลลังก์,ดราม่า ประวัติศาสตร์ ดููได้ที่ True ID+,https://www.youtube.com/watch?v=06pl59umDlw,“พระเจ้ายองโจ” ปรารถนาที่จะเป็นกษัตริย์ที่สมบูรณ์แบบเนื่องจากภูมิหลังที่ไม่ค่อยดีนัก เพราะมารดาของพระองค์มาจากชนชั้นล่าง อีกทั้งยังมีข่าวลือว่าพระองค์ฆ่าพี่ชายของตัวเองเพื่อขึ้นเป็นกษัตริย์ ประกอบกับราชวงศ์ก็กำลังอยู่ในภาวะไร้ผู้สืบทอด ดังนั้นเมื่อองค์ชายจังฮอนประสูติเขาก็ได้รับการแต่งตั้งเป็นองค์รัชทายาททันที พระองค์จึงทรงเข้มงวดเรื่องการศึกษาขององค์รัชทายาทเป็นอย่างมาก แต่เขากลับสนใจศิลปะการต่อสู้และการวาดภาพมากกว่าการเล่าเรียน ทำให้ความสัมพันธ์ระหว่างพ่อกับลูกเริ่มแตกเป็นเสี่ยง ๆ,2015,korea,ดราม่า,,
https://filebroker-cdn.lazada.co.th/kf/S588d9fa4bb8c4bed875de878f11e1c09J.jpg,The FLU หวัดมฤตยู,แนวSci-fi ดราม่า ระทึกขวัญ ดูได้ที่ Netflix IQIYI,https://www.youtube.com/watch?v=1BvKZMg2LjU,จุดเริ่มต้นมาจากเหล่าผู้อพยพที่ถูกลักลอบเข้าเมืองมาในตู้คอนเทนเนอร์ และหนึ่งในนั้นได้เป็นพาหะไวรัสชนิดที่ร้ายแรงและมีประสิทธิภาพในการแพร่ระบาดสูง และเพียงไม่นานก็พบว่าผู้อพยพรายอื่น ๆ ทยอยล้มตายกันหมด ยกเว้นชายที่เป็นพาหะเพียงคนเดียว และเชื้อไวรัสก็ได้แพร่กระจายระบาดไปทั่วพื้นที่ภายในเวลาไม่นาน มันสามารถคร่าชีวิตผู้คนได้ภายใน 36 ชั่วโมงเท่านั้น,2013,korea,ไซไฟ,ดราม่า,ระทึกขวัญ
https://storage.googleapis.com/stateless-kengji-co/2020/11/0b78ef87-aaaabddu-8lwig0mneof48iffj6bihwpzkbtebouqgcsdwqdw10wdfjwagch57wfmtj4rgg9wvqlyqgapkqu2kvtmvtze5rh5firkkpr6jeilizqtfg-p0jhso85ecq3nowgur22acwxudxsytuu9tq3dfqik2btbbxn_ja6wsqifuseet7l5jnqea.jpg,Call สายตรงต่ออดีต,แนวSci-fi สยองขวัญ ระทึกขวัญ,https://www.youtube.com/watch?v=D4JX3BHqdII,โทรศัพท์ปริศนาเปิดโอกาสให้ฆาตกรต่อเนื่องสนทนากับหญิงสาวที่อยู่บ้านหลังเดียวกันในอีก 20 ปีข้างหน้าเพื่อใช้ชีวิตและอดีตของเธอเป็นสิ่งต่อรองในการเปลี่ยนแปลงโชคชะตาของตัวเอง,2020,korea,ไซไฟ,สยองขวัญ,ระทึกขวัญ
https://www.i-moviehd.com/wp-content/uploads/2020/05/Illang-The-Wolf-Brigade-2018-%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%A5%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B8%9B%E0%B8%B5%E0%B8%A8%E0%B8%B2%E0%B8%88.png,ILLANG: The Wolf Brigade กองพลหมาป่าพันธุ์ปีศาจ,แนวSci-fi แอคชั่น ดูได้ที่ Netflix,https://www.youtube.com/watch?v=OlI7wWCLMNM,ในปี 2029 อินรัง กองกำลังตำรวจชั้นแนวหน้าต้องต่อสู้กับกลุ่มผู้ก่อการร้ายที่คัดค้านการรวมประเทศของเกาหลีเหนือและเกาหลีใต้ แต่ศัตรูอีกฝ่ายหนึ่งอาจจะกำลังซุ่มตัวรอโจมตีอยู่ไม่ไกล,2018,korea,ไซไฟ,แอคชั่น,
https://m.media-amazon.com/images/M/MV5BNDdkMTI0N2ItNDEwNS00YjE0LWE0NDYtMzliMTQ0NDMyMTE1XkEyXkFqcGdeQXVyNjQ2OTI5NDA@._V1_FMjpg_UX1000_.jpg,A violent prosecutor อัยการเลือดเดือด,แนวคอมเมดี้ ดราม่า ดูได้ที่ Netflix,https://www.youtube.com/watch?v=gPbUotzwuAs,หนังเล่าเรื่องของ “อัยการแจวุค” อัยการที่ยื่นมือเข้าไปช่วยทำคดีม็อบประท้วงทำร้ายตำรวจบาดเจ็บสาหัส เขาเข้าไปสอบปากคำผู้ต้องหาที่เป็นโรคหอบหืดแต่ปรากฎว่าผู้ต้องหาเสียชีวิตในเช้าวันรุ่งขึ้น ซึ่งทำให้เขาต้องกลายเป็นแพะรับบาปถูกศาลสั่งให้จำคุก 15 ปีข้อหาฆ่าคนตาย แต่ด้วยความรู้ด้านกฎหมายจึงทำให้เขากลายเป็นขาใหญ่ในเรือนจำ ก่อนจะพยายามหาทางเอาตัวคนผิดตัวจริงก็คือ “วูจงกิล” มาลงโทษให้ได้,2016,korea,คอมเมดี้,ดราม่า,
https://www.themoviedb.org/t/p/w500/nRl2isfdIOaGee6CvU3QIeSpgC9.jpg,The Bros กลับบ้านเรา รักรออยู่,แนวคอมเมดี้ ดราม่า ดูได้ที่ Netflix,https://www.youtube.com/watch?v=-GHbzUSu_Fo,สองพี่น้อง “ลี ซุคบอง” และ “ลี จูบอง” กลับมารวมตัวกันที่บ้านเกิดเพื่อทำพิธีศพของพ่อ แต่แทนที่จะกลับมารวมกันในครอบครัวทั้งสองคนก็จัดการกับปัญหาของแต่ละคน ระหว่างทางกลับบ้านเกิดพวกเขาเกิดขับรถชนผู้หญิงลึกลับคนหนึ่ง แถมเธอยังแบ่งปันความลับเกี่ยวกับครอบครัวของเธอด้วยเรื่องราวสุดประหลาด,2017,korea,คอมเมดี้,,
https://cdni-cf.bugaboo.tv/dm/sz-md/i/images/2021/04/19/thumb_3183_1618826975_1064.jpg,Collectors รวมกันเราฉก,แนวคอมเมดี้  ดูได้ที่ Netflix,https://www.youtube.com/watch?v=0LPzL4MozM4,“คังดงกู” หนุ่มนักโจรกรรมฝีมือฉกาจ มีเหตุให้ต้องมาพัวพันกับ “จินซังกิล” ผู้มีฉากหน้าเป็นนักธุรกิจผู้ประสบความสำเร็จและประธานของมูลนิธิมรดกวัฒนธรรมเกาหลี แต่แท้จริงแล้วเขาคือมาเฟียสุดอำมหิต โดยจินซังกิลต้องการสมบัติล้ำค่าอย่างดาบของยอดแม่ทัพอีซองคเย ซึ่งถูกฝังอยู่ในสุสานหลวงกลางกรุงโซล คังดงกูจึงต้องรวบรวมเหล่ายอดฝีมือสายโจรกรรมมาขุดอุโมงค์ใต้ดินกลางเมืองหลวง,2020,korea,คอมเมดี้,,
http://f.ptcdn.info/089/015/000/1391086878-199-o.jpg,Secretly Greatly แผนลับสุดยอด,แนวคอมเมดี้ แอคชั่น ดูได้ที่ True ID+ Viu IQIYI,https://www.youtube.com/watch?v=v8ukb3HSFm4,เรื่องราวชีวิตทหารเกาหลีเหนือที่ถูกส่งมาอาศัยอยู่ในเกาหลีใต้ระยะยาวเพื่อแฝงตัวเป็นสายลับ รอคำสั่งภารกิจ ชีวิตในประเทศที่เหมือนอีกโลกที่แตกต่างกับหัวใจยึดมั่น เต็มพลังเลือดรักชาติ นำมาซึ่งเรื่องราวมากมายให้ชวนติดตาม,2013,korea,คอมเมดี้,แอคชั่น,
https://famrecpark.com/wp-content/uploads/2021/09/My-Paparotti1-1.jpg,My Paparotti มาย ปาพารอตตี,แนวดราม่า ดูได้ที่ Netflix,https://www.youtube.com/watch?v=kSpxPwr2v1k,หลังจากหันหลังให้กับอนาคตในวงการโอเปร่า ครูสอนดนตรีอารมณ์ร้อนก็ต้องจำใจรับหน้าที่สอนนักรียนคนใหม่ ซึ่งเป็นหนุ่มแก๊งอันธพาลที่ฝาฝันอยากเป็นนักรองระดับเสียงเทเนอร์,2013,korea,ดราม่า,,
https://cdni-cf.ch7.com/dm/sz-md/i/mg/1/4/c/14ccce1ec6531e503e1b6b70f0883352_77the_face_reader.jpg,The Face Reader ลิขิตฟ้า จอมบัลลังก์,แนวดราม่า ประวัติศาสตร์ ดูได้ที่ True ID+,https://www.youtube.com/watch?v=tES8C6HZ99k,เรื่องราวของราชวงค์โจซอน การก้าวสู่อำนาจของพระเจ้าเซโจ หนึ่งในกษัตริย์ที่โด่งดั่งและเป็นที่เลื่องลือมากที่สุดพระองค์หนึ่งในประวัติศาสตร์เกาหลี,2013,korea,ดราม่า,,
http://sahamongkolfilm.com/Sahamongkolfilm/wp-content/uploads/2018/04/BeWithYou-2018-Poster-TH.jpg,Be With You ปาฏิหาริย์ สัญญารัก ฤดูฝน,แนวแฟนตาซี โรแมนติก ดูได้ที่ Netflix,https://www.youtube.com/watch?v=9eYM2FX1Wo4,ชีวิตของ “วูจิน” ชายหนุ่มที่ดูแลลูกชายตามลำพังหลังการสูญเสียภรรยา แต่ก่อนที่จะจากไป เธอกลับทิ้งคำสัญญาเอาไว้ว่าจะกลับมาหาเขาในฤดูฝนปีหน้าอย่างแน่นอน และสุดท้ายปาฏิหาริย์ก็เกิดขึ้นจริง เมื่อ “ซูอา” ได้ปรากฏกายขึ้นอีกครั้งตามคำสัญญา แต่เธอกลับไม่หลงเหลือความทรงจำใดๆ ตอนที่ทั้งสองเคยใช้ชีวิตอยู่ร่วมกันเลย,2018,korea,แฟนตาซี,โรแมนติก,
https://cdni-cf.ch7.com/dm/sz-md/i/mg/1/c/4/1c4a451a8a1002b754d3e4eb8e1bbd3a_96iris_2_poster_1.jpg,IRIS 2: นักฆ่าล่าหัวใจเธอ 2,แนวระทึกขวัญ ดูได้ที่ Netflix,https://www.youtube.com/watch?v=peWIrolKYhI,ทีมปฏิบัติการรักษาความปลอดภัยลับสุดยอดพยายามหยุดยั้งเหล่ามือสังหารจากกลุ่มก่อการร้าย ที่ต้องการทำลายกระบวนการสันติภาพระหว่างเกาหลีเหนือและเกาหลีใต้,2013,korea,ระทึกขวัญ,,
